variant,n_wells,n_rows,row_rmse,well_rmse_mean,well_rmse_median,well_rmse_p75,well_rmse_max
public_selector,36,179506,7.255148034267976,6.252282259218504,5.447919585401474,8.012438564849479,17.290235197173843
uncertainty_selector,36,179506,7.618426645067633,6.325832191027228,5.279225156401495,8.207685091989106,18.795702471769587
path_rerank,36,179506,11.573222682085909,7.793374537620435,5.202227786904556,9.937407323008054,43.63189701393874
