well_id,n_rows,artifact_minus_pf_mean,artifact_minus_pf_std,artifact_minus_pf_min,artifact_minus_pf_max,artifact_minus_pf_start,artifact_minus_pf_end,artifact_minus_pf_net
000d7d20,3836,-1.2211637581235184,1.727120940928061,-4.683181602438708,3.0222859985133255,-0.19083709079495748,-1.1257629232040927,-0.9349258324091352
00bbac68,6014,0.5244340230017838,3.1625553162926194,-5.20912987092197,9.918524752258236,0.06765849284602155,5.584833398304909,5.517174905458887
00e12e8b,4301,-22.236595357961832,13.251006703296381,-42.0278510006101,4.691418444726878,0.09604048283472366,-33.710584753058356,-33.80662523589308
