variant,n_masks,n_wells,n_rows,row_rmse,well_rmse_mean,well_rmse_median,well_rmse_p75,well_rmse_max
contact_safe_tail_mean,36,12,93832,0.0055172031144687704,0.005486727884409486,0.00537358432862662,0.005635730862040982,0.006715851449671989
contact_safe_tail,36,12,93832,0.0064598478161607,0.006394925685845316,0.00646004303045065,0.006993364811225578,0.00854049617372464
contact_safe,36,12,93832,0.0066599402643103215,0.006583619347173227,0.006799736006679719,0.007208929474022746,0.008555418582891269
grid_s3_b0_h0p17,36,12,93832,6.319362147623385,5.331087438853185,4.391775308964892,6.745561225425627,15.050868960161608
anchor,36,12,93832,10.651441346058679,8.596757652425525,6.985441338218041,11.809397655323457,25.603023473912348
